insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 10, 'definition', '2023-07-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (88, 9, 'Streamlined', '2023-03-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 8, 'focus group', '2023-07-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 2, 'Robust', '2023-06-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (72, 1, 'stable', '2023-05-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (85, 10, 'synergy', '2023-07-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (96, 3, 'Self-enabling', '2023-03-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (66, 6, '24 hour', '2023-01-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 7, 'Re-engineered', '2023-01-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (72, 3, 'asymmetric', '2023-10-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (81, 1, 'matrices', '2023-01-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (64, 10, 'Robust', '2023-05-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (32, 1, 'orchestration', '2023-10-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (67, 8, 'even-keeled', '2023-03-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 9, 'capacity', '2022-12-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (92, 10, 'groupware', '2023-09-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 9, 'bandwidth-monitored', '2023-07-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (73, 6, 'Implemented', '2023-05-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (76, 9, 'Cross-group', '2023-04-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 3, 'actuating', '2023-04-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 8, 'global', '2023-05-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (68, 1, 'encryption', '2023-03-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (37, 5, 'flexibility', '2023-03-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 10, 'Operative', '2023-09-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (71, 8, 'standardization', '2023-08-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 5, 'web-enabled', '2023-03-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (67, 10, 'Networked', '2023-10-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (98, 8, 'software', '2023-05-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 8, 'Enterprise-wide', '2023-07-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (69, 8, 'protocol', '2023-04-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 8, 'incremental', '2023-10-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (47, 5, 'maximized', '2023-07-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 6, 'Open-architected', '2022-12-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (12, 7, 'website', '2023-01-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 6, 'motivating', '2022-12-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (35, 7, 'neutral', '2023-04-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (58, 10, 'success', '2023-01-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 3, 'full-range', '2023-09-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 9, 'Progressive', '2023-02-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 2, 'Exclusive', '2023-02-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (85, 4, 'capacity', '2023-07-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (73, 4, 'homogeneous', '2023-05-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 5, 'framework', '2023-06-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (31, 5, 'Self-enabling', '2022-12-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (95, 1, 'web-enabled', '2023-07-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 9, 'hub', '2023-05-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (99, 5, 'encryption', '2023-03-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 3, 'zero defect', '2023-10-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (46, 5, 'leading edge', '2023-08-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (41, 10, 'Polarised', '2023-02-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 4, 'modular', '2023-08-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (2, 3, 'contextually-based', '2023-11-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 6, 'Synchronised', '2023-09-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (1, 4, 'mission-critical', '2023-08-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 10, 'standardization', '2023-04-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 10, 'installation', '2023-04-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (21, 10, 'Visionary', '2023-06-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (89, 8, 'bifurcated', '2023-10-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (78, 5, 'Switchable', '2023-06-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (64, 2, 'Front-line', '2023-11-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (66, 9, 'Multi-lateral', '2023-02-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 1, 'knowledge user', '2023-06-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 2, 'access', '2023-09-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 9, 'Polarised', '2023-07-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 10, 'asymmetric', '2023-08-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 10, 'Seamless', '2022-12-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (36, 3, 'Open-source', '2023-05-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 4, 'User-friendly', '2023-07-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (40, 5, 'Re-engineered', '2023-02-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 3, 'Profit-focused', '2023-04-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (39, 5, 'homogeneous', '2023-10-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (58, 9, 'complexity', '2023-05-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 7, 'Reactive', '2023-11-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (87, 4, 'Cross-group', '2023-08-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (42, 8, 'coherent', '2023-08-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (15, 1, 'adapter', '2023-10-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 2, 'Total', '2023-02-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (77, 1, 'Enhanced', '2023-04-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (96, 10, 'Multi-channelled', '2023-10-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (7, 5, 'structure', '2023-05-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (100, 3, '4th generation', '2023-03-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (41, 1, 'mobile', '2023-08-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 5, 'Optimized', '2023-07-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 6, 'needs-based', '2023-01-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 6, 'reciprocal', '2023-10-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (47, 5, 'instruction set', '2023-02-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 4, 'implementation', '2023-01-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (15, 7, 'Stand-alone', '2023-05-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 6, 'heuristic', '2022-12-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 6, 'flexibility', '2023-04-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (17, 2, 'implementation', '2023-07-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 8, 'explicit', '2023-04-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (3, 4, '5th generation', '2023-07-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 1, 'radical', '2022-12-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 6, 'strategy', '2023-08-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 3, 'functionalities', '2023-06-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (40, 7, 'Universal', '2022-12-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (3, 3, 'Integrated', '2023-11-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (51, 7, 'impactful', '2023-08-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 2, 'concept', '2023-05-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (24, 6, 'tertiary', '2023-03-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (98, 6, 'dynamic', '2023-06-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (18, 2, 'challenge', '2023-03-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 7, 'well-modulated', '2023-10-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (7, 6, 'Ergonomic', '2023-10-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 2, 'dynamic', '2023-06-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (35, 4, 'hub', '2022-12-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 10, 'product', '2023-02-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 1, 'Advanced', '2023-08-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (55, 8, 'User-centric', '2023-09-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 3, 'Innovative', '2023-08-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 3, 'attitude-oriented', '2023-05-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (55, 3, 'Graphical User Interface', '2023-10-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (24, 8, 'Down-sized', '2023-05-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 8, 'solution', '2023-05-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (42, 2, 'Enhanced', '2023-09-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (10, 7, 'Virtual', '2023-03-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (74, 9, 'Horizontal', '2023-11-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 8, 'Stand-alone', '2023-08-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (32, 8, 'Cross-group', '2023-10-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (80, 5, 'infrastructure', '2023-09-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (19, 5, 'protocol', '2023-06-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (92, 1, 'Organized', '2023-10-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 8, 'systematic', '2023-11-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 3, 'Ameliorated', '2023-02-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (27, 1, 'fresh-thinking', '2022-12-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (48, 7, 'hybrid', '2023-06-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 1, 'Quality-focused', '2023-07-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (8, 3, 'Down-sized', '2023-10-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 8, 'system-worthy', '2023-01-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (83, 1, 'Secured', '2022-12-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (81, 3, 'support', '2023-03-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (92, 10, 'web-enabled', '2023-04-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 6, 'Polarised', '2022-11-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (77, 9, 'Stand-alone', '2023-02-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (33, 2, 'content-based', '2023-04-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (12, 5, 'Optional', '2023-04-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 3, 'Up-sized', '2022-12-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 1, 'intangible', '2023-11-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (15, 1, 'instruction set', '2023-07-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (49, 7, 'collaboration', '2023-07-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (67, 6, 'national', '2023-10-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (74, 1, 'collaboration', '2023-06-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 3, 'Exclusive', '2023-03-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (40, 10, 'Synergistic', '2023-03-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 10, 'Pre-emptive', '2023-02-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (71, 2, 'matrix', '2023-09-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 3, 'didactic', '2023-02-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (66, 9, 'executive', '2023-04-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (89, 4, 'Distributed', '2023-05-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (65, 3, 'Polarised', '2022-12-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (76, 3, 'Focused', '2023-08-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (35, 9, 'homogeneous', '2023-02-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 3, 'Integrated', '2023-06-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (88, 5, 'scalable', '2023-09-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (5, 4, 'Upgradable', '2023-08-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 2, 'composite', '2023-01-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (14, 1, '5th generation', '2022-12-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (68, 7, 'uniform', '2023-06-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 4, 'responsive', '2023-11-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (11, 10, 'service-desk', '2023-07-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 3, 'optimizing', '2023-07-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (56, 1, 'dynamic', '2023-03-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (74, 2, 'customer loyalty', '2023-03-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (67, 7, 'intangible', '2022-12-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 9, 'asymmetric', '2023-02-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (36, 7, 'Managed', '2023-03-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (97, 5, 'interactive', '2023-04-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 4, 'content-based', '2023-02-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (26, 9, 'bi-directional', '2023-08-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (89, 10, 'Front-line', '2023-06-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 9, 'Secured', '2023-04-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 3, 'initiative', '2023-11-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 8, 'utilisation', '2023-10-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (100, 2, 'impactful', '2023-06-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 4, 'Multi-layered', '2023-09-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 2, 'database', '2023-03-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (85, 9, 'Reverse-engineered', '2023-04-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 2, 'optimizing', '2022-12-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (83, 9, 'Secured', '2023-07-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (10, 1, 'parallelism', '2023-04-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 8, 'process improvement', '2023-05-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (2, 4, 'Front-line', '2023-03-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (19, 9, 'policy', '2023-06-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 1, 'portal', '2023-07-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 2, 'local area network', '2023-08-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 1, 'synergy', '2023-10-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 10, 'firmware', '2023-02-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (14, 9, 'Profound', '2022-11-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 1, 'content-based', '2023-03-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (98, 5, 'extranet', '2023-07-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 1, 'product', '2023-08-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (62, 4, 'Operative', '2023-08-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (31, 3, 'Advanced', '2023-02-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 7, 'help-desk', '2023-06-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 3, 'Optimized', '2023-04-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (50, 1, 'non-volatile', '2023-08-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (72, 8, 'uniform', '2023-06-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 7, 'open system', '2023-07-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 4, 'Virtual', '2023-01-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (80, 10, 'intangible', '2023-02-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (66, 1, 'bottom-line', '2023-04-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (12, 1, 'adapter', '2023-07-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (28, 1, 'Pre-emptive', '2023-04-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 8, 'extranet', '2023-08-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (78, 7, 'collaboration', '2023-03-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (32, 7, 'optimal', '2023-06-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 1, 'support', '2023-10-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (77, 2, 'dedicated', '2023-02-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (56, 2, 'help-desk', '2023-07-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (23, 1, 'Self-enabling', '2023-04-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 2, 'extranet', '2023-06-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (70, 6, 'eco-centric', '2023-07-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (71, 7, 'high-level', '2023-08-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 8, 'incremental', '2023-04-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (50, 4, 'maximized', '2023-08-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (24, 10, 'Diverse', '2023-10-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (16, 5, 'Compatible', '2023-08-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 2, 'Centralized', '2023-11-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (35, 7, 'forecast', '2023-11-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (26, 8, 'Expanded', '2022-12-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 7, 'Mandatory', '2023-05-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (45, 8, 'knowledge user', '2023-10-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (87, 8, 'moratorium', '2023-09-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (74, 3, 'matrix', '2023-07-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (51, 2, 'knowledge base', '2023-02-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 10, 'grid-enabled', '2023-06-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 4, 'local area network', '2023-09-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (35, 6, 'directional', '2023-05-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (98, 3, 'Self-enabling', '2023-07-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (48, 8, 'Adaptive', '2023-04-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (74, 10, 'neural-net', '2023-10-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 2, 'Horizontal', '2023-04-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (11, 3, 'Reverse-engineered', '2023-06-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (16, 9, 'monitoring', '2023-03-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 8, 'extranet', '2023-01-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (81, 5, 'eco-centric', '2023-07-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 5, 'Managed', '2023-09-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 8, 'website', '2023-08-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (13, 3, 'superstructure', '2023-10-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (55, 3, 'Multi-tiered', '2023-09-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (71, 10, 'knowledge user', '2022-12-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (27, 5, 'needs-based', '2023-07-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 5, 'instruction set', '2023-10-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (96, 4, 'maximized', '2023-02-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (41, 7, 'Streamlined', '2023-07-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (32, 1, 'application', '2023-10-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (62, 9, 'Synergized', '2023-04-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (1, 1, 'context-sensitive', '2023-07-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (3, 1, 'software', '2023-02-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (42, 10, 'complexity', '2023-04-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (88, 10, 'Phased', '2023-04-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (97, 2, 'challenge', '2023-07-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 10, 'Proactive', '2023-03-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (15, 6, 'eco-centric', '2023-11-15');
